cosecha,activacion,cv,co,expediente,producto,malo,indeterminado,insuficiente
201912,14/12/2019,I6638001,I6638001,30945990,Recolocado,0,0,0
201912,16/12/2019,I6643001,I6643001,30937313,Recolocado,0,0,0
201912,14/12/2019,I6647001,I6647001,30948078,Recolocado,0,0,1
201912,16/12/2019,I6648001,I6648001,30941596,Recolocado,0,0,0
201912,17/12/2019,I6656001,I6656001,30948051,Recolocado,0,0,0
201912,14/12/2019,I6665001,I6665001,30947127,Recolocado,0,0,0
201912,16/12/2019,I6667001,I6667001,30945234,Recolocado,0,0,0
201912,16/12/2019,I6673001,I6673001,30932233,Recolocado,0,0,0
201912,17/12/2019,I6675001,I6675001,30943137,Recolocado,0,0,0
201912,16/12/2019,I6680001,I6680001,30949140,Recolocado,0,0,0
201912,23/12/2019,I6684001,I6684001,30945880,Recolocado,0,0,0
201912,20/12/2019,I6691001,I6691001,30947889,Recolocado,0,0,0
201912,18/12/2019,I6692001,I6692001,30949468,Recolocado,0,0,0
201912,19/12/2019,I6718001,I6718001,30946949,Recolocado,0,0,0
201912,18/12/2019,I6744001,I6744001,30944896,Recolocado,0,0,0
201912,19/12/2019,I6746001,I6746001,30947428,Recolocado,0,0,0
201912,19/12/2019,I6747001,I6747001,30929164,Recolocado,0,0,0
201912,20/12/2019,I6797001,I6797001,30951476,Recolocado,0,0,0
201912,20/12/2019,I6799001,I6799001,30952476,Recolocado,0,0,0
201912,20/12/2019,I6809001,I6809001,30952671,Recolocado,0,0,0
201912,26/12/2019,I6825001,I6825001,30949081,Recolocado,0,0,0
201912,23/12/2019,I6831001,I6831001,30948216,Recolocado,0,0,0
201912,26/12/2019,I6845001,I6845001,30947706,Recolocado,1,0,0
201912,23/12/2019,I6846001,I6846001,30952317,Recolocado,0,0,0
201912,23/12/2019,I6864001,I6864001,30951057,Recolocado,0,0,0
201912,24/12/2019,I6865001,I6865001,30949796,Recolocado,0,0,0
201912,23/12/2019,I6893001,I6893001,30952020,Recolocado,0,0,0
201912,26/12/2019,I6906001,I6906001,30950369,Recolocado,0,0,0
201912,27/12/2019,I7065001,I7065001,30957174,Recolocado,0,0,0
201912,27/12/2019,I7081001,I7081001,30955410,Recolocado,0,0,0
201912,28/12/2019,I7084001,I7084001,30946063,Recolocado,0,0,0
201912,28/12/2019,I7090001,I7090001,30950862,Recolocado,0,0,0
201912,28/12/2019,I7117001,I7117001,30956199,Recolocado,1,0,1
201912,28/12/2019,I7122001,I7122001,30951994,Recolocado,0,0,0
201912,28/12/2019,I7123001,I7123001,30957180,Recolocado,0,0,0
201912,28/12/2019,I7134001,I7134001,30959436,Recolocado,0,0,0
201912,31/12/2019,I7175001,I7175001,30951445,Recolocado,0,0,0
201912,30/12/2019,I7179001,I7179001,30957778,Recolocado,0,0,0
201912,30/12/2019,I7195001,I7195001,30951364,Recolocado,0,0,0
201912,30/12/2019,I7206001,I7206001,30959117,Recolocado,0,0,0
201912,30/12/2019,I7212001,I7212001,30952200,Recolocado,0,0,0
201912,31/12/2019,I7217001,I7217001,30948616,Recolocado,0,0,0
201912,30/12/2019,I7219001,I7219001,30958969,Recolocado,0,0,0
201912,31/12/2019,I7220001,I7220001,30960635,Recolocado,1,0,0
201912,31/12/2019,I7223001,I7223001,30940899,Recolocado,0,0,0
201912,31/12/2019,I7250001,I7250001,30959455,Recolocado,0,0,0
201912,31/12/2019,I7271001,I7271001,30960341,Recolocado,1,0,0
201912,31/12/2019,I7301001,I7301001,30959502,Recolocado,0,0,0
201912,31/12/2019,I7314001,I7314001,30948849,Recolocado,0,0,0
201912,31/12/2019,I7315001,I7315001,30960157,Recolocado,0,0,0
201912,31/12/2019,I7316001,I7316001,30955967,Recolocado,0,0,0
201912,31/12/2019,I7318001,I7318001,30955397,Recolocado,0,0,0
201912,31/12/2019,I7336001,I7336001,30951864,Recolocado,0,0,0
202001,31/01/2020,D2577004,D2577004,30980099,Recolocado,0,0,0
202001,14/01/2020,D2838002,D2838002,30968330,Recolocado,0,0,0
202001,22/01/2020,D9622002,D9622002,30969908,Recolocado,0,0,0
202001,31/01/2020,E5692004,E5692004,30980272,Recolocado,0,0,0
202001,29/01/2020,H0772002,H0772002,30975076,Recolocado,0,0,0
202001,5/01/2020,I7330001,I7330001,30960330,Recolocado,0,0,0
202001,6/01/2020,I7338001,I7338001,30961818,Recolocado,0,0,0
202001,7/01/2020,I7352001,I7352001,30951796,Recolocado,0,0,0
202001,9/01/2020,I7360001,I7360001,30943663,Recolocado,0,0,0
202001,7/01/2020,I7361001,I7361001,30953454,Recolocado,0,0,0
202001,8/01/2020,I7386001,I7386001,30962393,Recolocado,0,0,0
202001,10/01/2020,I7418001,I7418001,30965266,Recolocado,0,0,0
202001,10/01/2020,I7422001,I7422001,30963689,Recolocado,0,0,0
202001,9/01/2020,I7432001,I7432001,30962161,Recolocado,0,0,0
202001,15/01/2020,I7437001,I7437001,30964953,Recolocado,0,0,0
202001,9/01/2020,I7440001,I7440001,30950698,Recolocado,0,0,0
202001,10/01/2020,I7443001,I7443001,30960841,Recolocado,1,0,0
202001,15/01/2020,I7454001,I7454001,30964834,Recolocado,0,0,0
202001,10/01/2020,I7463001,I7463001,30955930,Recolocado,0,0,0
202001,10/01/2020,I7473001,I7473001,30963428,Recolocado,0,0,0
202001,10/01/2020,I7481001,I7481001,30966642,Recolocado,0,0,0
202001,11/01/2020,I7482001,I7482001,30965378,Recolocado,0,0,0
202001,11/01/2020,I7486001,I7486001,30964759,Recolocado,0,0,0
202001,11/01/2020,I7496001,I7496001,30965268,Recolocado,0,0,0
202001,13/01/2020,I7503001,I7503001,30964161,Recolocado,0,0,0
202001,13/01/2020,I7505001,I7505001,30964629,Recolocado,0,0,0
202001,22/01/2020,I7507001,I7507001,30964936,Recolocado,0,0,0
202001,13/01/2020,I7508001,I7508001,30968437,Recolocado,0,0,0
202001,15/01/2020,I7511001,I7511001,30956296,Recolocado,0,0,0
202001,15/01/2020,I7512001,I7512001,30964021,Recolocado,0,0,0
202001,14/01/2020,I7520001,I7520001,30962293,Recolocado,0,0,0
202001,13/01/2020,I7523001,I7523001,30965177,Recolocado,0,0,0
202001,14/01/2020,I7532001,I7532001,30965567,Recolocado,0,0,0
202001,20/01/2020,I7536001,I7536001,30960005,Recolocado,0,0,0
202001,16/01/2020,I7540001,I7540001,30959508,Recolocado,0,0,0
202001,16/01/2020,I7554001,I7554001,30969410,Recolocado,0,0,0
202001,15/01/2020,I7559001,I7559001,30966755,Recolocado,0,0,0
202001,15/01/2020,I7573001,I7573001,30966277,Recolocado,0,0,0
202001,15/01/2020,I7574001,I7574001,30965660,Recolocado,0,0,0
202001,15/01/2020,I7577001,I7577001,30970297,Recolocado,0,0,0
202001,18/01/2020,I7581001,I7581001,30965837,Recolocado,0,0,0
202001,16/01/2020,I7613001,I7613001,30966070,Recolocado,0,0,0
202001,16/01/2020,I7630001,I7630001,30965365,Recolocado,0,0,0
202001,17/01/2020,I7642001,I7642001,30968160,Recolocado,0,0,0
202001,17/01/2020,I7646001,I7646001,30971673,Recolocado,0,0,0
202001,21/01/2020,I7650001,I7650001,30969996,Recolocado,0,0,0
202001,22/01/2020,I7654001,I7654001,30969765,Recolocado,0,0,0
202001,17/01/2020,I7670001,I7670001,30969263,Recolocado,1,0,0
202001,31/01/2020,I7678001,I7678001,30966441,Recolocado,0,0,0
202001,18/01/2020,I7682001,I7682001,30951083,Recolocado,0,0,0
202001,27/01/2020,I7684001,I7684001,30968835,Recolocado,0,0,0
202001,20/01/2020,I7690001,I7690001,30964552,Recolocado,0,0,0
202001,21/01/2020,I7713001,I7713001,30968041,Recolocado,0,0,0
202001,21/01/2020,I7725001,I7725001,30971731,Recolocado,0,0,0
202001,24/01/2020,I7745001,I7745001,30962138,Recolocado,0,0,0
202001,21/01/2020,I7747001,I7747001,30974260,Recolocado,0,0,0
202001,21/01/2020,I7756001,I7756001,30961414,Recolocado,0,0,0
202001,21/01/2020,I7772001,I7772001,30973016,Recolocado,0,0,0
202001,30/01/2020,I7776001,I7776001,30971248,Recolocado,0,0,0
202001,23/01/2020,I7802001,I7802001,30975456,Recolocado,0,0,0
202001,24/01/2020,I7811001,I7811001,30974088,Recolocado,0,0,0
202001,23/01/2020,I7819001,I7819001,30975843,Recolocado,0,0,0
202001,23/01/2020,I7827001,I7827001,30972210,Recolocado,1,0,1
202001,24/01/2020,I7835001,I7835001,30966620,Recolocado,1,0,0
202001,24/01/2020,I7844001,I7844001,30967316,Recolocado,1,0,0
202001,24/01/2020,I7846001,I7846001,30974491,Recolocado,0,0,0
202001,27/01/2020,I7897001,I7897001,30977100,Recolocado,0,0,0
202001,27/01/2020,I7900001,I7900001,30971171,Recolocado,0,0,0
202001,27/01/2020,I7901001,I7901001,30978351,Recolocado,0,0,0
202001,27/01/2020,I7910001,I7910001,30973337,Recolocado,0,0,0
202001,27/01/2020,I7916001,I7916001,30979514,Recolocado,0,0,0
202001,28/01/2020,I7948001,I7948001,30977835,Recolocado,0,0,0
202001,31/01/2020,I7963001,I7963001,30978109,Recolocado,0,0,0
202001,30/01/2020,I7964001,I7964001,30977195,Recolocado,0,0,0
202001,29/01/2020,I7968001,I7968001,30979048,Recolocado,0,0,0
202001,28/01/2020,I7986001,I7986001,30968495,Recolocado,0,0,0
202001,28/01/2020,I7988001,I7988001,30964959,Recolocado,0,0,0
202001,31/01/2020,I7989001,I7989001,30972175,Recolocado,0,0,0
202001,29/01/2020,I7994001,I7994001,30979594,Recolocado,0,0,0
202001,31/01/2020,I8007001,I8007001,30969100,Recolocado,0,0,0
202001,31/01/2020,I8008001,I8008001,30979018,Recolocado,0,0,0
202001,31/01/2020,I8019001,I8019001,30977278,Recolocado,0,0,0
202001,30/01/2020,I8024001,I8024001,30979347,Recolocado,0,0,0
202001,30/01/2020,I8035001,I8035001,30975025,Recolocado,1,0,0
202001,31/01/2020,I8037001,I8037001,30976149,Recolocado,0,0,0
202001,30/01/2020,I8039001,I8039001,30979108,Recolocado,0,0,0
202001,30/01/2020,I8040001,I8040001,30976971,Recolocado,1,0,0
202001,30/01/2020,I8061001,I8061001,30982113,Recolocado,0,0,0
202001,31/01/2020,I8073001,I8073001,30965376,Recolocado,0,0,1
202001,30/01/2020,I8093001,I8093001,30981617,Recolocado,0,0,0
202001,31/01/2020,I8097001,I8097001,30971295,Recolocado,0,0,1
202001,31/01/2020,I8116001,I8116001,30983241,Recolocado,0,0,0
202001,31/01/2020,I8145001,I8145001,30964683,Recolocado,0,0,0
202001,31/01/2020,I8155001,I8155001,30983236,Recolocado,0,0,0
202001,31/01/2020,I8157001,I8157001,30982837,Recolocado,0,0,0
202001,31/01/2020,I8159001,I8159001,30982873,Recolocado,0,0,0
202001,31/01/2020,I8171001,I8171001,30980356,Recolocado,0,0,0
202001,31/01/2020,I8191001,I8191001,30984080,Recolocado,0,0,0
202001,31/01/2020,I8194001,I8194001,30977189,Recolocado,0,0,0
202001,31/01/2020,I8208001,I8208001,30983940,Recolocado,0,0,0
202001,31/01/2020,I8217001,I8217001,30984163,Recolocado,0,0,0
202001,31/01/2020,I8226001,I8226001,30985788,Recolocado,0,0,0
202002,8/02/2020,C7375004,C7375004,30984036,Recolocado,0,0,0
202002,8/02/2020,I8266001,I8266001,30983158,Recolocado,1,0,0
202002,7/02/2020,I8274001,I8274001,30985705,Recolocado,0,0,0
202002,7/02/2020,I8279001,I8279001,30986755,Recolocado,0,0,0
202002,8/02/2020,I8293001,I8293001,30986719,Recolocado,0,0,0
202002,7/02/2020,I8294001,I8294001,30979241,Recolocado,0,0,0
202002,7/02/2020,I8299001,I8299001,30987737,Recolocado,0,0,0
202002,7/02/2020,I8303001,I8303001,30985785,Recolocado,0,0,0
202002,7/02/2020,I8304001,I8304001,30987966,Recolocado,1,0,0
202002,7/02/2020,I8316001,I8316001,30986861,Recolocado,0,0,0
202002,13/02/2020,I8337001,I8337001,30969713,Recolocado,0,0,0
202002,11/02/2020,I8338001,I8338001,30986566,Recolocado,0,0,0
202002,11/02/2020,I8343001,I8343001,30991292,Recolocado,0,0,0
202002,11/02/2020,I8358001,I8358001,30987974,Recolocado,0,0,0
202002,18/02/2020,I8371001,I8371001,30986984,Recolocado,0,0,0
202002,11/02/2020,I8378001,I8378001,30988244,Recolocado,0,0,0
202002,14/02/2020,I8399001,I8399001,30990874,Recolocado,0,0,0
202002,12/02/2020,I8400001,I8400001,30993366,Recolocado,0,0,0
202002,13/02/2020,I8417001,I8417001,30990671,Recolocado,1,0,0
202002,15/02/2020,I8450001,I8450001,30994857,Recolocado,0,0,0
202002,19/02/2020,I8466001,I8466001,30988123,Recolocado,1,0,0
202002,17/02/2020,I8479001,I8479001,30994700,Recolocado,0,0,0
202002,19/02/2020,I8490001,I8490001,30986572,Recolocado,0,0,0
202002,19/02/2020,I8538001,I8538001,30996475,Recolocado,1,0,0
202002,20/02/2020,I8540001,I8540001,30993686,Recolocado,0,0,0
202002,19/02/2020,I8557001,I8557001,30996899,Recolocado,0,0,0
202002,20/02/2020,I8560001,I8560001,30994491,Recolocado,1,0,0
202002,20/02/2020,I8572001,I8572001,30999063,Recolocado,0,0,0
202002,21/02/2020,I8581001,I8581001,31000541,Recolocado,0,0,0
202002,24/02/2020,I8600001,I8600001,30983425,Recolocado,0,0,0
202002,20/02/2020,I8605001,I8605001,30999755,Recolocado,0,0,0
202002,22/02/2020,I8608001,I8608001,30993714,Recolocado,0,0,0
202002,22/02/2020,I8614001,I8614001,30995732,Recolocado,0,0,0
202002,24/02/2020,I8628001,I8628001,30994786,Recolocado,0,0,0
202002,24/02/2020,I8638001,I8638001,31002908,Recolocado,0,0,0
202002,24/02/2020,I8641001,I8641001,30998385,Recolocado,0,0,0
202002,24/02/2020,I8645001,I8645001,30991782,Recolocado,0,0,0
202002,25/02/2020,I8671001,I8671001,31004376,Recolocado,0,0,0
202002,28/02/2020,I8694001,I8694001,31003808,Recolocado,1,0,0
202002,29/02/2020,I8713001,I8713001,31004389,Recolocado,0,0,0
202002,26/02/2020,I8723001,I8723001,31001674,Recolocado,0,0,0
202002,26/02/2020,I8724001,I8724001,31005739,Recolocado,1,0,0
202002,26/02/2020,I8771001,I8771001,30998363,Recolocado,0,0,0
202002,27/02/2020,I8779001,I8779001,31005369,Recolocado,0,0,0
202002,26/02/2020,I8784001,I8784001,31007485,Recolocado,0,0,0
202002,28/02/2020,I8787001,I8787001,31000962,Recolocado,1,0,0
202002,27/02/2020,I8798001,I8798001,31003972,Recolocado,0,0,0
202002,27/02/2020,I8808001,I8808001,31001730,Recolocado,0,0,0
202002,27/02/2020,I8819001,I8819001,31008598,Recolocado,0,0,0
202002,27/02/2020,I8821001,I8821001,31008098,Recolocado,0,0,0
202002,27/02/2020,I8835001,I8835001,31008859,Recolocado,0,0,0
202002,28/02/2020,I8840001,I8840001,31006796,Recolocado,0,0,0
202002,27/02/2020,I8841001,I8841001,31008433,Recolocado,0,0,0
202002,28/02/2020,I8857001,I8857001,31006255,Recolocado,0,0,0
202002,28/02/2020,I8908001,I8908001,31008150,Recolocado,1,0,0
202002,28/02/2020,I8910001,I8910001,31008089,Recolocado,0,0,0
202002,28/02/2020,I8912001,I8912001,31007120,Recolocado,0,0,0
202002,28/02/2020,I8916001,I8916001,31002402,Recolocado,0,0,0
202002,28/02/2020,I8932001,I8932001,30998894,Recolocado,0,0,0
202002,29/02/2020,I8933001,I8933001,31003896,Recolocado,0,0,0
202002,28/02/2020,I8939001,I8939001,31008881,Recolocado,0,0,0
202002,29/02/2020,I8940001,I8940001,31008108,Recolocado,0,0,0
202002,28/02/2020,I8945001,I8945001,31005016,Recolocado,0,0,0
202002,29/02/2020,I8949001,I8949001,31011193,Recolocado,0,0,0
202002,29/02/2020,I8956001,I8956001,31013834,Recolocado,0,0,0
202002,29/02/2020,I8964001,I8964001,30994173,Recolocado,0,0,0
202002,29/02/2020,I8970001,I8970001,31011941,Recolocado,0,0,0
202002,29/02/2020,I8988001,I8988001,31005699,Recolocado,0,0,0
202002,29/02/2020,I8990001,I8990001,31014235,Recolocado,0,0,0
202002,29/02/2020,I8991001,I8991001,30983947,Recolocado,0,0,0
202002,29/02/2020,I8992001,I8992001,31012388,Recolocado,0,0,0
202002,29/02/2020,I8995001,I8995001,31010491,Recolocado,0,0,0
202002,29/02/2020,I8996001,I8996001,31013890,Recolocado,0,0,0
202002,29/02/2020,I9000001,I9000001,30993135,Recolocado,0,0,0
202002,29/02/2020,I9003001,I9003001,31012819,Recolocado,0,0,0
202002,29/02/2020,I9006001,I9006001,30998022,Recolocado,0,0,0
202002,29/02/2020,I9007001,I9007001,31015114,Recolocado,0,0,0
202002,29/02/2020,I9008001,I9008001,31014169,Recolocado,0,0,0
202002,29/02/2020,I9009001,I9009001,31003422,Recolocado,0,0,0
202003,10/03/2020,I9028001,I9028001,31010588,Recolocado,0,0,0
202003,16/03/2020,I9036001,I9036001,30997047,Recolocado,0,0,0
202003,16/03/2020,I9037001,I9037001,31018099,Recolocado,0,0,0
202003,12/03/2020,I9039001,I9039001,31020170,Recolocado,0,0,0
202003,11/03/2020,I9073001,I9073001,31010752,Recolocado,0,0,0
202003,11/03/2020,I9090001,I9090001,31015902,Recolocado,0,0,0
202003,11/03/2020,I9091001,I9091001,31016158,Recolocado,0,0,0
202003,11/03/2020,I9093001,I9093001,31016306,Recolocado,0,0,0
202003,11/03/2020,I9101001,I9101001,31019139,Recolocado,0,0,0
202003,11/03/2020,I9114001,I9114001,31018114,Recolocado,0,0,0
202003,11/03/2020,I9116001,I9116001,31021357,Recolocado,1,0,0
202003,11/03/2020,I9118001,I9118001,31017167,Recolocado,1,0,0
202003,12/03/2020,I9119001,I9119001,31019822,Recolocado,0,0,0
202003,11/03/2020,I9123001,I9123001,31018778,Recolocado,0,0,0
202003,16/03/2020,I9195001,I9195001,31019546,Recolocado,0,0,0
202004,28/04/2020,I9312001,I9312001,31025750,Recolocado,0,0,0
202004,28/04/2020,I9314001,I9314001,31145341,Recolocado,0,0,0
202004,30/04/2020,I9324001,I9324001,31232286,Recolocado,0,0,0
202005,28/05/2020,D4370002,D4370002,31420951,Recolocado,0,0,0
202005,13/05/2020,E5089002,E5089002,31218703,Recolocado,0,0,0
202005,7/05/2020,I9322001,I9322001,31145642,Recolocado,0,0,0
202005,7/05/2020,I9323001,I9323001,31218715,Recolocado,1,0,1
202005,11/05/2020,I9351001,I9351001,31145338,Recolocado,0,0,1
202005,11/05/2020,I9352001,I9352001,31232313,Recolocado,0,0,0
202005,21/05/2020,I9355001,I9355001,31232361,Recolocado,0,0,0
202005,11/05/2020,I9357001,I9357001,31212861,Recolocado,0,0,0
202005,11/05/2020,I9358001,I9358001,31235513,Recolocado,0,0,0
202005,11/05/2020,I9359001,I9359001,31137858,Recolocado,0,0,0
202005,13/05/2020,I9361001,I9361001,31297097,Recolocado,0,0,0
202005,14/05/2020,I9362001,I9362001,31297088,Recolocado,0,0,0
202005,21/05/2020,I9363001,I9363001,31232289,Recolocado,0,0,0
202005,21/05/2020,I9364001,I9364001,31313101,Recolocado,0,0,0
202005,29/05/2020,I9365001,I9365001,31137946,Recolocado,1,0,0
202005,21/05/2020,I9366001,I9366001,31232399,Recolocado,0,0,0
202005,18/05/2020,I9367001,I9367001,31341211,Recolocado,0,0,0
202005,22/05/2020,I9369001,I9369001,31249337,Recolocado,0,0,0
202005,22/05/2020,I9370001,I9370001,31341208,Recolocado,0,0,0
202005,26/05/2020,I9373001,I9373001,31420507,Recolocado,0,0,0
202005,28/05/2020,I9374001,I9374001,31420647,Recolocado,0,0,0
202005,29/05/2020,I9390001,I9390001,31420904,Recolocado,0,0,0
202005,31/05/2020,I9392001,I9392001,31420865,Recolocado,0,0,0
202005,29/05/2020,I9393001,I9393001,31427778,Recolocado,0,0,0
202005,31/05/2020,I9394001,I9394001,31426777,Recolocado,0,0,0
202005,29/05/2020,I9395001,I9395001,31420935,Recolocado,0,0,0
202006,30/06/2020,I9214002,I9214002,31635646,Recolocado,0,0,0
202006,5/06/2020,I9397001,I9397001,31420836,Recolocado,0,0,0
202006,4/06/2020,I9398001,I9398001,31421016,Recolocado,0,0,0
202006,4/06/2020,I9399001,I9399001,31420436,Recolocado,0,0,0
202006,11/06/2020,I9400001,I9400001,31420625,Recolocado,0,0,0
202006,5/06/2020,I9402001,I9402001,31421118,Recolocado,0,0,0
202006,12/06/2020,I9404001,I9404001,31420910,Recolocado,0,0,0
202006,11/06/2020,I9406001,I9406001,31421066,Recolocado,0,0,0
202006,16/06/2020,I9409001,I9409001,31420866,Recolocado,0,0,0
202006,16/06/2020,I9414001,I9414001,31579700,Recolocado,0,0,0
202006,23/06/2020,I9421001,I9421001,31601897,Recolocado,0,0,0
202006,23/06/2020,I9422001,I9422001,31603085,Recolocado,0,0,0
202006,23/06/2020,I9423001,I9423001,31603117,Recolocado,0,0,0
202006,25/06/2020,I9424001,I9424001,31620294,Recolocado,0,0,0
202006,30/06/2020,I9425001,I9425001,31603233,Recolocado,0,0,0
202006,25/06/2020,I9428002,I9428002,31625370,Recolocado,0,0,0
202006,25/06/2020,I9430001,I9430001,31625457,Recolocado,0,0,0
202006,25/06/2020,I9431001,I9431001,31602781,Recolocado,0,0,0
202006,29/06/2020,I9433001,I9433001,31603163,Recolocado,1,0,0
202006,26/06/2020,I9435001,I9435001,31620563,Recolocado,0,0,0
202006,26/06/2020,I9436001,I9436001,31625524,Recolocado,0,0,0
202006,26/06/2020,I9437001,I9437001,31625687,Recolocado,0,0,0
202006,26/06/2020,I9440001,I9440001,31625637,Recolocado,0,0,0
202006,30/06/2020,I9453001,I9453001,31601363,Recolocado,0,0,0
202006,30/06/2020,I9455001,I9455001,31657213,Recolocado,0,0,0
202007,8/07/2020,I7079002,I7079002,31664040,Recolocado,0,0,0
202007,23/07/2020,I9432001,I9432001,31625521,Recolocado,0,0,0
202007,2/07/2020,I9451001,I9451001,31645516,Recolocado,0,0,0
202007,30/07/2020,I9463001,I9463001,31659797,Recolocado,1,0,0
202007,10/07/2020,I9465001,I9465001,31659788,Recolocado,0,0,0
202007,7/07/2020,I9466001,I9466001,31659770,Recolocado,0,0,0
202007,7/07/2020,I9467001,I9467001,31664712,Recolocado,0,0,1
202007,9/07/2020,I9468001,I9468001,31657209,Recolocado,0,0,0
202007,9/07/2020,I9470001,I9470001,31625634,Recolocado,0,0,0
202007,11/07/2020,I9473001,I9473001,31664711,Recolocado,0,0,0
202007,9/07/2020,I9474001,I9474001,31625034,Recolocado,0,0,0
202007,8/07/2020,I9478001,I9478001,31667269,Recolocado,1,0,0
202007,8/07/2020,I9479001,I9479001,31670481,Recolocado,0,0,0
202007,21/07/2020,I9480001,I9480001,31659852,Recolocado,0,0,0
202007,8/07/2020,I9482001,I9482001,31603254,Recolocado,0,0,0
202007,8/07/2020,I9488001,I9488001,31670036,Recolocado,1,0,0
202007,15/07/2020,I9489001,I9489001,31670606,Recolocado,0,0,0
202007,13/07/2020,I9494001,I9494001,31670051,Recolocado,0,0,0
202007,13/07/2020,I9496001,I9496001,31671067,Recolocado,0,0,0
202007,13/07/2020,I9501001,I9501001,31670840,Recolocado,0,0,0
202007,11/07/2020,I9504001,I9504001,31670069,Recolocado,0,0,0
202007,15/07/2020,I9507001,I9507001,31670499,Recolocado,0,0,0
202007,16/07/2020,I9508001,I9508001,31670841,Recolocado,0,0,0
202007,11/07/2020,I9509001,I9509001,31664054,Recolocado,0,0,0
202007,17/07/2020,I9510001,I9510001,31635593,Recolocado,0,0,0
202007,16/07/2020,I9511001,I9511001,31667270,Recolocado,0,0,0
202007,15/07/2020,I9515001,I9515001,31691223,Recolocado,0,0,0
202007,15/07/2020,I9519001,I9519001,31706936,Recolocado,0,0,0
202007,16/07/2020,I9520001,I9520001,31671103,Recolocado,0,0,0
202007,16/07/2020,I9522001,I9522001,31706951,Recolocado,0,0,0
202007,18/07/2020,I9523001,I9523001,31670886,Recolocado,1,0,0
202007,17/07/2020,I9533001,I9533001,31625518,Recolocado,0,0,0
202007,16/07/2020,I9534001,I9534001,31658672,Recolocado,0,0,0
202007,17/07/2020,I9535001,I9535001,31707727,Recolocado,1,0,0
202007,17/07/2020,I9536001,I9536001,31664008,Recolocado,0,0,0
202007,18/07/2020,I9537001,I9537001,31706795,Recolocado,0,0,0
202007,18/07/2020,I9538001,I9538001,31707747,Recolocado,1,0,0
202007,20/07/2020,I9539001,I9539001,31671014,Recolocado,0,0,0
202007,17/07/2020,I9540001,I9540001,31707953,Recolocado,0,0,0
202007,18/07/2020,I9547001,I9547001,31707769,Recolocado,0,0,0
202007,17/07/2020,I9549001,I9549001,31671250,Recolocado,1,0,0
202007,17/07/2020,I9550001,I9550001,31708036,Recolocado,0,0,0
202007,17/07/2020,I9551001,I9551001,31707720,Recolocado,0,0,0
202007,25/07/2020,I9552001,I9552001,31708184,Recolocado,0,0,0
202007,18/07/2020,I9553001,I9553001,31707821,Recolocado,0,0,0
202007,31/07/2020,I9556001,I9556001,31667252,Recolocado,0,0,0
202007,22/07/2020,I9558001,I9558001,31707991,Recolocado,0,0,0
202007,23/07/2020,I9561001,I9561001,31708114,Recolocado,1,0,0
202007,23/07/2020,I9565001,I9565001,31707945,Recolocado,0,0,0
202007,25/07/2020,I9567001,I9567001,31670791,Recolocado,1,0,0
202007,23/07/2020,I9568001,I9568001,31739538,Recolocado,0,0,0
202007,21/07/2020,I9569001,I9569001,31720870,Recolocado,0,0,0
202007,25/07/2020,I9571001,I9571001,31708022,Recolocado,0,0,0
202007,27/07/2020,I9577001,I9577001,31708227,Recolocado,0,0,0
202007,27/07/2020,I9588001,I9588001,31868665,Recolocado,1,0,0
202007,31/07/2020,I9592001,I9592001,31900273,Recolocado,0,0,0
202007,29/07/2020,I9595001,I9595001,31899609,Recolocado,0,1,0
202007,28/07/2020,I9598001,I9598001,31934560,Recolocado,0,0,0
202007,28/07/2020,I9615001,I9615001,31931419,Recolocado,0,0,0
202007,31/07/2020,I9632001,I9632001,31739549,Recolocado,0,0,0
202007,30/07/2020,I9643001,I9643001,31931515,Recolocado,1,0,0
202007,29/07/2020,I9644001,I9644001,31931542,Recolocado,0,0,0
202007,31/07/2020,I9645001,I9645001,31934791,Recolocado,1,0,0
202007,31/07/2020,I9648001,I9648001,31945099,Recolocado,0,0,0
202007,31/07/2020,I9653001,I9653001,31954881,Recolocado,0,0,0
202007,31/07/2020,I9664001,I9664001,31955161,Recolocado,0,0,0
202007,31/07/2020,I9671001,I9671001,31708018,Recolocado,0,0,0
202007,31/07/2020,I9672001,I9672001,31934805,Recolocado,1,0,0
202007,31/07/2020,I9677001,I9677001,31650336,Recolocado,1,0,0
202008,20/08/2020,D3308002,D3308002,31720877,Recolocado,0,0,0
202008,27/08/2020,E9004002,E9004002,31961517,Recolocado,0,0,1
202008,29/08/2020,G0033300,G0033300,31962449,Recolocado,0,0,0
202008,31/08/2020,G0033330,G0033330,31966444,Recolocado,0,0,0
202008,29/08/2020,G0033333,G0033333,31968857,Recolocado,1,0,0
202008,31/08/2020,G0033341,G0033341,31964273,Recolocado,1,0,0
202008,31/08/2020,G0033355,G0033355,31959619,Recolocado,0,0,0
202008,31/08/2020,G0033356,G0033356,31971064,Recolocado,0,0,0
202008,31/08/2020,G0033371,G0033371,31965419,Recolocado,0,0,0
202008,31/08/2020,G0033376,G0033376,31966611,Recolocado,0,0,0
202008,31/08/2020,G0033420,G0033420,31965910,Recolocado,0,0,0
202008,31/08/2020,G0033421,G0033421,31966842,Recolocado,0,0,0
202008,31/08/2020,G0033425,G0033425,31966584,Recolocado,0,0,0
202008,13/08/2020,I2150003,I2150003,31959769,Recolocado,0,0,0
202008,17/08/2020,I9587001,I9587001,31739644,Recolocado,0,0,0
